Time_s,F0_Hz
0.625009,0
0.629175,0
0.633342,0
0.637509,0
0.641675,0
0.645842,0
0.650009,0
0.654175,0
0.658342,0
0.662509,0
0.666675,0
0.670842,0
0.675009,0
0.679175,0
0.683342,0
0.687509,0
0.691675,0
0.695842,0
0.700009,0
0.704175,0
0.708342,0
0.712509,0
0.716675,0
0.720842,0
0.725009,0
0.729175,0
0.733342,0
0.737509,0
0.741675,0
0.745842,0
0.750009,0
0.754175,0
0.758342,0
0.762509,0
0.766675,0
0.770842,0
0.775009,0
0.779175,0
0.783342,0
0.787509,0
0.791675,0
0.795842,0
0.800009,0
0.804175,0
0.808342,0
0.812509,0
0.816675,0
0.820842,0
0.825009,0
0.829175,0
0.833342,0
0.837509,0
0.841675,0
0.845842,0
0.850009,0
0.854175,0
0.858342,0
0.862509,0
0.866675,0
0.870842,0
0.875009,0
0.879175,0
0.883342,0
0.887509,0
0.891675,0
0.895842,0
0.900009,0
0.904175,0
0.908342,0
0.912509,0
0.916675,0
0.920842,0
0.925009,0
0.929175,0
0.933342,0
0.937509,0
0.941675,0
0.945842,0
0.950009,0
0.954175,0
0.958342,0
0.962509,0
0.966675,0
0.970842,0
0.975009,0
0.979175,0
0.983342,0
0.987509,0
0.991675,0
0.995842,0
1.000009,0
1.004175,0
1.008342,0
1.012509,0
1.016675,0
1.020842,0
1.025009,0
1.029175,0
1.033342,0
1.037509,0
1.041675,0
1.045842,0
1.050009,0
1.054175,0
1.058342,0
1.062509,0
1.066675,0
1.070842,0
1.075009,0
1.079175,0
1.083342,0
1.087509,0
1.091675,0
1.095842,0
1.100009,0
1.104175,0
1.108342,0
1.112509,0
1.116675,0
1.120842,0
1.125009,0
1.129175,0
1.133342,0
1.137509,0
1.141675,0
1.145842,0
1.150009,0
1.154175,0
1.158342,0
1.162509,0
1.166675,0
1.170842,0
1.175009,0
1.179175,0
1.183342,0
1.187509,0
1.191675,0
1.195842,0
1.200009,0
1.204175,0
1.208342,0
1.212509,0
1.216675,0
1.220842,0
1.225009,0
1.229175,0
1.233342,0
1.237509,0
1.241675,0
1.245842,0
1.250009,0
1.254175,0
1.258342,0
1.262509,0
1.266675,0
1.270842,0
1.275009,0
1.279175,0
1.283342,0
1.287509,0
1.291675,0
1.295842,0
1.300009,0
1.304175,0
1.308342,0
1.312509,0
1.316675,0
1.320842,0
1.325009,0
1.329175,0
1.333342,0
1.337509,0
1.341675,0
1.345842,0
1.350009,0
1.354175,0
1.358342,0
1.362509,0
1.366675,0
1.370842,0
1.375009,0
1.379175,0
1.383342,0
1.387509,0
1.391675,0
1.395842,0
1.400009,0
1.404175,0
1.408342,0
1.412509,0
1.416675,0
1.420842,0
1.425009,0
1.429175,0
1.433342,0
1.437509,0
1.441675,0
1.445842,0
1.450009,0
1.454175,0
1.458342,0
1.462509,0
1.466675,0
1.470842,0
1.475009,0
1.479175,0
1.483342,0
1.487509,0
1.491675,0
1.495842,0
1.500009,0
1.504175,0
1.508342,0
1.512509,0
1.516675,0
1.520842,0
1.525009,0
1.529175,0
1.533342,0
1.537509,0
1.541675,0
1.545842,0
1.550009,0
1.554175,0
1.558342,0
1.562509,0
1.566675,0
1.570842,0
1.575009,0
1.579175,0
1.583342,0
1.587509,0
1.591675,0
1.595842,0
1.600009,0
1.604175,0
1.608342,0
1.612509,0
1.616675,0
1.620842,0
1.625009,0
1.629175,0
1.633342,0
1.637509,0
1.641675,0
1.645842,0
1.650009,0
1.654175,0
1.658342,0
1.662509,0
1.666675,0
1.670842,0
1.675009,0
1.679175,0
1.683342,0
1.687509,0
1.691675,0
1.695842,0
1.700009,0
1.704175,0
1.708342,0
1.712509,0
1.716675,0
1.720842,0
1.725009,0
1.729175,0
1.733342,0
1.737509,0
1.741675,0
1.745842,0
1.750009,0
1.754175,0
1.758342,0
1.762509,0
1.766675,0
1.770842,0
1.775009,0
1.779175,0
1.783342,0
1.787509,0
1.791675,0
1.795842,0
1.800009,0
1.804175,0
1.808342,0
1.812509,0
1.816675,0
1.820842,0
1.825009,0
1.829175,0
1.833342,0
1.837509,0
1.841675,0
1.845842,0
1.850009,0
1.854175,0
1.858342,0
1.862509,0
1.866675,0
1.870842,0
1.875009,0
1.879175,0
1.883342,0
1.887509,0
1.891675,0
1.895842,0
1.900009,0
1.904175,0
1.908342,0
1.912509,0
1.916675,0
1.920842,0
1.925009,0
1.929175,0
1.933342,0
1.937509,0
1.941675,0
1.945842,0
1.950009,0
1.954175,0
1.958342,0
1.962509,0
1.966675,0
1.970842,0
1.975009,0
1.979175,0
1.983342,0
1.987509,0
1.991675,0
1.995842,0
2.000009,0
2.004175,0
2.008342,0
2.012509,0
2.016675,0
2.020842,0
2.025009,0
2.029175,0
2.033342,0
2.037509,0
2.041675,0
2.045842,0
2.050009,0
2.054175,0
2.058342,0
2.062509,0
2.066675,0
2.070842,0
2.075009,0
2.079175,0
2.083342,0
2.087509,0
2.091675,0
2.095842,0
2.100009,0
2.104175,0
2.108342,0
2.112509,0
2.116675,0
2.120842,0
2.125009,0
2.129175,0
2.133342,0
2.137509,0
2.141675,0
2.145842,0
2.150009,0
2.154175,0
2.158342,0
2.162509,0
2.166675,0
2.170842,0
2.175009,0
2.179175,0
2.183342,0
2.187509,0
2.191675,0
2.195842,0
2.200009,0
2.204175,0
2.208342,0
2.212509,0
2.216675,0
2.220842,0
2.225009,0
2.229175,0
2.233342,0
2.237509,0
2.241675,0
2.245842,0
2.250009,0
2.254175,0
2.258342,0
2.262509,0
2.266675,0
2.270842,0
2.275009,0
2.279175,0
2.283342,0
2.287509,0
2.291675,0
2.295842,0
2.300009,0
2.304175,0
2.308342,0
2.312509,0
2.316675,0
2.320842,0
2.325009,0
2.329175,0
2.333342,0
2.337509,0
2.341675,0
2.345842,0
2.350009,0
2.354175,0
2.358342,0
2.362509,0
2.366675,0
2.370842,0
2.375009,0
2.379175,0
2.383342,0
2.387509,0
2.391675,0
2.395842,0
2.400009,0
2.404175,0
2.408342,0
2.412509,0
2.416675,0
2.420842,0
2.425009,0
2.429175,0
2.433342,0
2.437509,0
2.441675,0
2.445842,0
2.450009,0
2.454175,0
2.458342,0
2.462509,0
2.466675,0
2.470842,0
2.475009,0
2.479175,0
2.483342,0
2.487509,0
2.491675,0
2.495842,0
2.500009,0
2.504175,0
2.508342,0
2.512509,0
2.516675,0
2.520842,0
2.525009,0
2.529175,0
2.533342,0
2.537509,0
2.541675,0
2.545842,0
2.550009,0
2.554175,0
2.558342,0
2.562509,0
2.566675,0
2.570842,0
2.575009,0
2.579175,0
2.583342,0
2.587509,0
2.591675,0
2.595842,0
2.600009,0
2.604175,0
2.608342,0
2.612509,0
2.616675,0
2.620842,0
2.625009,0
2.629175,0
2.633342,0
2.637509,0
2.641675,0
2.645842,0
2.650009,0
2.654175,0
2.658342,0
2.662509,0
2.666675,0
2.670842,0
2.675009,0
2.679175,0
2.683342,0
2.687509,0
2.691675,0
2.695842,0
2.700009,0
2.704175,0
2.708342,0
2.712509,0
2.716675,0
2.720842,0
2.725009,0
2.729175,0
2.733342,0
2.737509,0
2.741675,0
2.745842,0
2.750009,0
2.754175,0
2.758342,0
2.762509,0
2.766675,0
2.770842,0
2.775009,0
2.779175,0
2.783342,0
2.787509,0
2.791675,0
2.795842,0
2.800009,0
2.804175,0
2.808342,0
2.812509,0
2.816675,0
2.820842,0
2.825009,0
2.829175,0
2.833342,0
2.837509,0
2.841675,0
2.845842,0
2.850009,0
2.854175,0
2.858342,0
2.862509,0
2.866675,0
2.870842,0
2.875009,0
2.879175,0
2.883342,0
2.887509,0
2.891675,0
2.895842,0
2.900009,0
2.904175,0
2.908342,0
2.912509,0
2.916675,0
2.920842,0
2.925009,0
2.929175,0
2.933342,0
2.937509,0
2.941675,0
2.945842,0
2.950009,0
2.954175,0
2.958342,0
2.962509,0
2.966675,0
2.970842,0
2.975009,0
2.979175,0
2.983342,0
2.987509,0
2.991675,0
2.995842,0
3.000009,0
3.004175,0
3.008342,0
3.012509,0
3.016675,0
3.020842,0
3.025009,0
3.029175,0
3.033342,0
3.037509,0
3.041675,0
3.045842,0
3.050009,0
3.054175,0
3.058342,0
3.062509,0
3.066675,0
3.070842,0
3.075009,0
3.079175,0
3.083342,0
3.087509,0
3.091675,0
3.095842,0
3.100009,0
3.104175,0
3.108342,0
3.112509,0
3.116675,0
3.120842,0
3.125009,0
3.129175,0
3.133342,0
3.137509,0
3.141675,0
3.145842,0
3.150009,0
3.154175,0
3.158342,0
3.162509,0
3.166675,0
3.170842,0
3.175009,0
3.179175,0
3.183342,0
3.187509,0
3.191675,0
3.195842,0
3.200009,0
3.204175,0
3.208342,0
3.212509,0
3.216675,0
3.220842,0
3.225009,0
3.229175,0
3.233342,0
3.237509,0
3.241675,0
3.245842,0
3.250009,0
3.254175,0
3.258342,0
3.262509,0
3.266675,0
3.270842,0
3.275009,0
3.279175,0
3.283342,0
3.287509,0
3.291675,0
3.295842,0
3.300009,0
3.304175,0
3.308342,0
3.312509,0
3.316675,0
3.320842,0
3.325009,0
3.329175,0
3.333342,0
3.337509,0
3.341675,0
3.345842,0
3.350009,0
3.354175,0
3.358342,0
3.362509,0
3.366675,0
3.370842,0
3.375009,0
3.379175,0
3.383342,0
3.387509,0
3.391675,0
3.395842,0
3.400009,0
3.404175,0
3.408342,0
3.412509,0
3.416675,0
3.420842,0
3.425009,0
3.429175,0
3.433342,0
3.437509,0
3.441675,0
3.445842,0
3.450009,0
3.454175,0
3.458342,0
3.462509,0
3.466675,0
3.470842,0
3.475009,0
3.479175,0
3.483342,0
3.487509,0
3.491675,0
3.495842,0
3.500009,0
3.504175,0
3.508342,0
3.512509,0
3.516675,0
3.520842,0
3.525009,0
3.529175,0
3.533342,0
3.537509,0
3.541675,0
3.545842,0
3.550009,0
3.554175,0
3.558342,0
3.562509,0
3.566675,0
3.570842,0
3.575009,0
3.579175,0
3.583342,0
3.587509,0
3.591675,0
3.595842,0
3.600009,0
3.604175,0
3.608342,0
3.612509,0
3.616675,0
3.620842,0
3.625009,0
3.629175,0
3.633342,0
3.637509,0
3.641675,0
3.645842,0
3.650009,0
3.654175,0
3.658342,0
3.662509,0
3.666675,0
3.670842,0
3.675009,0
3.679175,0
3.683342,0
3.687509,0
3.691675,0
3.695842,0
3.700009,0
3.704175,0
3.708342,0
3.712509,0
3.716675,0
3.720842,0
3.725009,0
3.729175,0
3.733342,0
3.737509,0
3.741675,0
3.745842,0
3.750009,0
3.754175,0
3.758342,0
3.762509,0
3.766675,0
3.770842,0
3.775009,0
3.779175,0
3.783342,0
3.787509,0
3.791675,0
3.795842,0
3.800009,0
3.804175,0
3.808342,0
3.812509,0
3.816675,0
3.820842,0
3.825009,0
3.829175,0
3.833342,0
3.837509,0
3.841675,0
3.845842,0
3.850009,0
3.854175,0
3.858342,0
3.862509,0
3.866675,0
3.870842,0
3.875009,0
3.879175,0
3.883342,0
3.887509,0
3.891675,0
3.895842,0
3.900009,0
3.904175,0
3.908342,0
3.912509,0
3.916675,0
3.920842,0
3.925009,0
3.929175,0
3.933342,0
3.937509,0
3.941675,0
3.945842,0
3.950009,0
3.954175,0
3.958342,0
3.962509,0
3.966675,0
3.970842,0
3.975009,0
3.979175,0
3.983342,0
3.987509,0
3.991675,0
3.995842,0
4.000009,0
4.004175,0
4.008342,0
4.012509,0
4.016675,0
4.020842,0
4.025009,0
4.029175,0
4.033342,0
4.037509,0
4.041675,0
4.045842,0
4.050009,0
4.054175,0
4.058342,0
4.062509,0
4.066675,0
4.070842,0
4.075009,0
4.079175,0
4.083342,0
4.087509,0
4.091675,0
4.095842,0
4.100009,0
4.104175,0
4.108342,0
4.112509,0
4.116675,0
4.120842,0
4.125009,0
4.129175,0
4.133342,0
4.137509,0
4.141675,0
4.145842,0
4.150009,0
4.154175,0
4.158342,0
4.162509,0
4.166675,0
4.170842,0
4.175009,0
4.179175,0
4.183342,0
4.187509,0
4.191675,0
4.195842,0
4.200009,0
4.204175,0
4.208342,0
4.212509,0
4.216675,0
4.220842,0
4.225009,0
4.229175,0
4.233342,0
4.237509,0
4.241675,0
4.245842,0
4.250009,0
4.254175,0
4.258342,0
4.262509,0
4.266675,0
4.270842,0
4.275009,0
4.279175,0
4.283342,0
4.287509,0
4.291675,0
4.295842,0
4.300009,0
4.304175,0
4.308342,0
4.312509,0
4.316675,0
4.320842,0
4.325009,0
4.329175,0
4.333342,0
4.337509,0
4.341675,0
4.345842,0
4.350009,0
4.354175,0
4.358342,0
4.362509,0
4.366675,0
4.370842,0
4.375009,0
4.379175,0
4.383342,0
4.387509,0
4.391675,0
4.395842,0
4.400009,0
4.404175,0
4.408342,0
4.412509,0
4.416675,0
4.420842,0
4.425009,0
4.429175,0
4.433342,0
4.437509,0
4.441675,0
4.445842,0
4.450009,0
4.454175,0
4.458342,0
4.462509,0
4.466675,0
4.470842,0
4.475009,0
4.479175,0
4.483342,0
4.487509,0
4.491675,0
4.495842,0
4.500009,0
4.504175,0
4.508342,0
4.512509,0
4.516675,0
4.520842,0
4.525009,0
4.529175,0
4.533342,0
4.537509,0
4.541675,0
4.545842,0
4.550009,0
4.554175,0
4.558342,0
4.562509,0
4.566675,0
4.570842,0
4.575009,0
4.579175,0
4.583342,0
4.587509,0
4.591675,0
4.595842,0
4.600009,0
4.604175,0
4.608342,0
4.612509,0
4.616675,0
4.620842,0
4.625009,0
4.629175,0
4.633342,0
4.637509,0
4.641675,0
4.645842,0
4.650009,0
4.654175,0
4.658342,0
4.662509,0
4.666675,0
4.670842,0
4.675009,0
4.679175,0
4.683342,0
4.687509,0
4.691675,0
4.695842,0
4.700009,0
4.704175,0
4.708342,0
4.712509,0
4.716675,0
4.720842,0
4.725009,0
4.729175,0
4.733342,0
4.737509,0
4.741675,0
4.745842,0
4.750009,0
4.754175,0
4.758342,0
4.762509,0
4.766675,0
4.770842,0
4.775009,0
4.779175,0
4.783342,0
4.787509,0
4.791675,0
4.795842,0
4.800009,0
4.804175,0
4.808342,0
4.812509,0
4.816675,0
4.820842,0
4.825009,0
4.829175,0
4.833342,0
4.837509,0
4.841675,0
4.845842,0
4.850009,0
4.854175,0
4.858342,0
4.862509,0
4.866675,0
4.870842,0
4.875009,0
4.879175,0
4.883342,0
4.887509,0
4.891675,0
4.895842,0
4.900009,0
4.904175,0
4.908342,0
4.912509,0
4.916675,0
4.920842,0
4.925009,0
4.929175,0
4.933342,0
4.937509,0
4.941675,0
4.945842,0
4.950009,0
4.954175,0
4.958342,0
4.962509,0
4.966675,0
4.970842,0
4.975009,0
4.979175,0
4.983342,0
4.987509,0
4.991675,0
4.995842,0
5.000009,0
5.004175,0
5.008342,0
5.012509,0
5.016675,0
5.020842,0
5.025009,0
5.029175,0
5.033342,0
5.037509,0
5.041675,0
5.045842,0
5.050009,0
5.054175,0
5.058342,0
5.062509,0
5.066675,0
5.070842,0
5.075009,0
5.079175,0
5.083342,0
5.087509,0
5.091675,0
5.095842,0
5.100009,0
5.104175,0
5.108342,0
5.112509,0
5.116675,0
5.120842,0
5.125009,0
5.129175,0
5.133342,0
5.137509,0
5.141675,0
5.145842,0
5.150009,0
5.154175,0
5.158342,0
5.162509,0
5.166675,0
5.170842,0
5.175009,0
5.179175,0
5.183342,0
5.187509,0
5.191675,0
5.195842,0
5.200009,0
5.204175,0
5.208342,0
5.212509,0
5.216675,0
5.220842,0
5.225009,0
5.229175,0
5.233342,0
5.237509,0
5.241675,0
5.245842,0
5.250009,0
5.254175,0
5.258342,0
5.262509,0
5.266675,0
5.270842,0
5.275009,0
5.279175,0
5.283342,0
5.287509,0
5.291675,0
5.295842,0
5.300009,0
5.304175,0
5.308342,0
5.312509,0
5.316675,0
5.320842,0
5.325009,0
5.329175,0
5.333342,0
5.337509,0
5.341675,0
5.345842,0
5.350009,0
5.354175,0
5.358342,0
5.362509,0
5.366675,0
5.370842,0
5.375009,0
5.379175,0
5.383342,0
5.387509,0
5.391675,0
5.395842,0
5.400009,0
5.404175,0
5.408342,0
5.412509,0
5.416675,0
5.420842,0
5.425009,0
5.429175,0
5.433342,0
5.437509,0
5.441675,0
5.445842,0
5.450009,0
5.454175,0
5.458342,0
5.462509,0
5.466675,0
5.470842,0
5.475009,0
5.479175,0
5.483342,0
5.487509,0
5.491675,0
5.495842,0
5.500009,0
5.504175,0
5.508342,0
5.512509,0
5.516675,0
5.520842,0
5.525009,0
5.529175,0
5.533342,0
5.537509,0
5.541675,0
5.545842,0
5.550009,0
5.554175,0
5.558342,0
5.562509,0
5.566675,0
5.570842,0
5.575009,0
5.579175,0
5.583342,0
5.587509,0
5.591675,0
5.595842,0
5.600009,0
5.604175,0
5.608342,0
5.612509,0
5.616675,0
5.620842,0
5.625009,0
5.629175,0
5.633342,0
5.637509,0
5.641675,0
5.645842,0
5.650009,0
5.654175,0
5.658342,0
5.662509,0
5.666675,0
5.670842,0
5.675009,0
5.679175,0
5.683342,0
5.687509,0
5.691675,0
5.695842,0
5.700009,0
5.704175,0
5.708342,0
5.712509,0
5.716675,0
5.720842,0
5.725009,0
5.729175,0
5.733342,0
5.737509,0
5.741675,0
5.745842,0
5.750009,0
5.754175,0
5.758342,0
5.762509,0
5.766675,0
5.770842,0
5.775009,0
5.779175,0
5.783342,0
5.787509,0
5.791675,0
5.795842,0
5.800009,0
5.804175,0
5.808342,0
5.812509,0
5.816675,0
5.820842,0
5.825009,0
5.829175,0
5.833342,0
5.837509,0
5.841675,0
5.845842,0
5.850009,0
5.854175,0
5.858342,0
5.862509,0
5.866675,0
5.870842,0
5.875009,0
5.879175,0
5.883342,0
5.887509,0
5.891675,0
5.895842,0
5.900009,0
5.904175,0
5.908342,0
5.912509,0
5.916675,0
5.920842,0
5.925009,0
5.929175,0
5.933342,0
5.937509,0
5.941675,0
5.945842,0
5.950009,0
5.954175,0
5.958342,0
5.962509,0
5.966675,0
5.970842,0
5.975009,0
5.979175,0
5.983342,0
5.987509,0
5.991675,0
5.995842,0
6.000009,0
6.004175,0
6.008342,0
6.012509,0
6.016675,0
6.020842,0
6.025009,0
6.029175,0
6.033342,0
6.037509,0
6.041675,0
6.045842,0
6.050009,0
6.054175,0
6.058342,0
6.062509,0
6.066675,0
6.070842,0
6.075009,0
6.079175,0
6.083342,0
6.087509,0
6.091675,0
6.095842,0
6.100009,0
6.104175,0
6.108342,0
6.112509,0
6.116675,0
6.120842,0
6.125009,0
6.129175,0
6.133342,0
6.137509,0
6.141675,0
6.145842,0
6.150009,0
6.154175,0
6.158342,0
6.162509,0
6.166675,0
6.170842,0
6.175009,0
6.179175,0
6.183342,0
6.187509,0
6.191675,0
6.195842,0
6.200009,0
6.204175,0
6.208342,0
6.212509,0
6.216675,0
6.220842,0
6.225009,0
6.229175,0
6.233342,0
6.237509,0
6.241675,0
6.245842,0
6.250009,0
6.254175,0
6.258342,0
6.262509,0
6.266675,0
6.270842,0
6.275009,0
6.279175,0
6.283342,0
6.287509,0
6.291675,0
6.295842,0
6.300009,0
6.304175,0
6.308342,0
6.312509,0
6.316675,0
6.320842,0
6.325009,0
6.329175,0
6.333342,0
6.337509,0
6.341675,0
6.345842,0
6.350009,0
6.354175,0
6.358342,0
6.362509,0
6.366675,0
6.370842,0
6.375009,0
6.379175,0
6.383342,0
6.387509,0
6.391675,0
6.395842,0
6.400009,0
6.404175,0
6.408342,0
6.412509,0
6.416675,0
6.420842,0
6.425009,0
6.429175,0
6.433342,0
6.437509,0
6.441675,0
6.445842,0
6.450009,0
6.454175,0
6.458342,0
6.462509,0
6.466675,0
6.470842,0
6.475009,0
6.479175,0
6.483342,0
6.487509,0
6.491675,0
6.495842,0
6.500009,0
6.504175,0
6.508342,0
6.512509,0
6.516675,0
6.520842,0
6.525009,0
6.529175,0
6.533342,0
6.537509,0
6.541675,0
6.545842,0
6.550009,0
6.554175,0
6.558342,0
6.562509,0
6.566675,0
6.570842,0
6.575009,0
6.579175,0
6.583342,0
6.587509,0
6.591675,0
6.595842,0
6.600009,0
6.604175,0
6.608342,0
6.612509,0
6.616675,0
6.620842,0
6.625009,0
6.629175,0
6.633342,0
6.637509,0
6.641675,0
6.645842,0
6.650009,0
6.654175,0
6.658342,0
6.662509,0
6.666675,0
6.670842,0
6.675009,0
6.679175,0
6.683342,0
6.687509,0
6.691675,0
6.695842,0
6.700009,0
6.704175,0
6.708342,0
6.712509,0
6.716675,0
6.720842,0
6.725009,0
6.729175,0
6.733342,0
6.737509,0
6.741675,0
6.745842,0
6.750009,0
6.754175,0
6.758342,0
6.762509,0
6.766675,0
6.770842,0
6.775009,0
6.779175,0
6.783342,0
6.787509,0
6.791675,0
6.795842,0
6.800009,0
6.804175,0
6.808342,0
6.812509,0
6.816675,0
6.820842,0
6.825009,0
6.829175,0
6.833342,0
6.837509,0
6.841675,0
6.845842,0
6.850009,0
6.854175,0
6.858342,0
6.862509,0
6.866675,0
6.870842,0
6.875009,0
6.879175,0
6.883342,0
6.887509,0
6.891675,0
6.895842,0
6.900009,0
6.904175,0
6.908342,0
6.912509,0
6.916675,0
6.920842,0
6.925009,0
6.929175,0
6.933342,0
6.937509,0
6.941675,0
6.945842,0
6.950009,0
6.954175,0
6.958342,0
6.962509,0
6.966675,0
6.970842,0
6.975009,0
6.979175,0
6.983342,0
6.987509,0
6.991675,0
6.995842,0
7.000009,0
7.004175,0
7.008342,0
7.012509,0
7.016675,0
7.020842,0
7.025009,0
7.029175,0
7.033342,0
7.037509,0
7.041675,0
7.045842,0
7.050009,0
7.054175,0
7.058342,0
7.062509,0
7.066675,0
7.070842,0
7.075009,0
7.079175,0
7.083342,0
7.087509,0
7.091675,0
7.095842,0
7.100009,0
7.104175,0
7.108342,0
7.112509,0
7.116675,0
7.120842,0
7.125009,0
7.129175,0
7.133342,0
7.137509,0
7.141675,0
7.145842,0
7.150009,0
7.154175,0
7.158342,0
7.162509,0
7.166675,0
7.170842,0
7.175009,0
7.179175,0
7.183342,0
7.187509,0
7.191675,0
7.195842,0
7.200009,0
7.204175,0
7.208342,0
7.212509,0
7.216675,0
7.220842,0
7.225009,0
7.229175,0
7.233342,0
7.237509,0
7.241675,0
7.245842,0
7.250009,0
7.254175,0
7.258342,0
7.262509,0
7.266675,0
7.270842,0
7.275009,0
7.279175,0
7.283342,0
7.287509,0
7.291675,0
7.295842,0
7.300009,0
7.304175,0
7.308342,0
7.312509,0
7.316675,0
7.320842,0
7.325009,0
7.329175,0
7.333342,0
7.337509,0
7.341675,0
7.345842,0
7.350009,0
7.354175,0
7.358342,0
7.362509,0
7.366675,0
7.370842,0
7.375009,0
7.379175,0
7.383342,0
7.387509,0
7.391675,0
7.395842,0
7.400009,0
7.404175,0
7.408342,0
7.412509,0
7.416675,0
7.420842,0
7.425009,0
7.429175,0
7.433342,0
7.437509,0
7.441675,0
7.445842,0
7.450009,0
7.454175,0
7.458342,0
7.462509,0
7.466675,0
7.470842,0
7.475009,0
7.479175,0
7.483342,0
7.487509,0
7.491675,0
7.495842,0
7.500009,0
7.504175,0
7.508342,0
7.512509,0
7.516675,0
7.520842,0
7.525009,0
7.529175,0
7.533342,0
7.537509,0
7.541675,0
7.545842,0
7.550009,0
7.554175,0
7.558342,0
7.562509,0
7.566675,0
7.570842,0
7.575009,0
7.579175,0
7.583342,0
7.587509,0
7.591675,0
7.595842,0
7.600009,0
7.604175,0
7.608342,0
7.612509,0
7.616675,0
7.620842,0
7.625009,0
7.629175,0
7.633342,0
7.637509,0
7.641675,0
7.645842,0
7.650009,0
7.654175,0
7.658342,0
7.662509,0
7.666675,0
7.670842,0
7.675009,0
7.679175,0
7.683342,0
7.687509,0
7.691675,0
7.695842,0
7.700009,0
7.704175,0
7.708342,0
7.712509,0
7.716675,0
7.720842,0
7.725009,0
7.729175,0
7.733342,0
7.737509,0
7.741675,0
7.745842,0
7.750009,0
7.754175,0
7.758342,0
7.762509,0
7.766675,0
7.770842,0
7.775009,0
7.779175,0
7.783342,0
7.787509,0
7.791675,0
7.795842,0
7.800009,0
7.804175,0
7.808342,0
7.812509,0
7.816675,0
7.820842,0
7.825009,0
7.829175,0
7.833342,0
7.837509,0
7.841675,0
7.845842,0
7.850009,0
7.854175,0
7.858342,0
7.862509,0
7.866675,0
7.870842,0
7.875009,0
7.879175,0
7.883342,0
7.887509,0
7.891675,0
7.895842,0
7.900009,0
7.904175,0
7.908342,0
7.912509,0
7.916675,0
7.920842,0
7.925009,0
7.929175,0
7.933342,0
7.937509,0
7.941675,0
7.945842,0
7.950009,0
7.954175,0
7.958342,0
7.962509,0
7.966675,0
7.970842,0
7.975009,0
7.979175,0
7.983342,0
7.987509,0
7.991675,0
7.995842,0
8.000009,0
8.004175,0
8.008342,0
8.012509,0
8.016675,0
8.020842,0
8.025009,0
8.029175,0
8.033342,0
8.037509,0
8.041675,0
8.045842,0
8.050009,0
8.054175,0
8.058342,0
8.062509,0
8.066675,0
8.070842,0
8.075009,0
8.079175,0
8.083342,0
8.087509,0
8.091675,0
8.095842,0
8.100009,0
8.104175,0
8.108342,0
8.112509,0
8.116675,0
8.120842,0
8.125009,0
8.129175,0
8.133342,0
8.137509,0
8.141675,0
8.145842,0
8.150009,0
8.154175,0
8.158342,0
8.162509,0
8.166675,0
8.170842,0
8.175009,0
8.179175,0
8.183342,0
8.187509,0
8.191675,0
8.195842,0
8.200009,0
8.204175,0
8.208342,0
8.212509,0
8.216675,0
8.220842,0
8.225009,0
8.229175,0
8.233342,0
8.237509,0
8.241675,0
8.245842,0
8.250009,0
8.254175,0
8.258342,0
8.262509,0
8.266675,0
8.270842,0
8.275009,0
8.279175,0
8.283342,0
8.287509,0
8.291675,0
8.295842,0
8.300009,0
8.304175,0
8.308342,0
8.312509,0
8.316675,0
8.320842,0
8.325009,0
8.329175,0
8.333342,0
